transactie_id;datum;tijd;klant_id;postcode;gender;leeftijd;email;categorie;aantal_items;bedrag_excl_korting;korting;bedrag_totaal;betaalmethode;medewerker_id
TX000305;2026-02-07;11:06:28;K00283;;;;;Dames;2;113,79;0;113,79;Creditcard;MW003
TX000235;2026-02-07;11:11:53;K00332;;;;;Accessoires;3;61,53;0;61,53;Pin;MW003
TX000691;2026-02-07;11:55:48;K00232;;;;;Heren;2;178,79;0;178,79;Contant;MW003
TX001631;2026-02-07;12:15:15;K00396;;;;;Dames;1;84,31;0;84,31;Pin;MW002
TX000979;2026-02-07;12:42:16;K00624;5014;V;50;k00624@example.com;Heren;2;149,14;28,36;120,78;Pin;MW003
TX001782;2026-02-07;13:37:05;K00527;5042;M;31;k00527@example.com;Schoenen;4;561,93;0;561,93;Pin;MW001
TX000522;2026-02-07;14:31:39;K00734;;;;;Dames;2;182,68;0;182,68;Contant;MW002
TX001843;2026-02-07;14:44:12;K00724;4818;M;57;k00724@example.com;Dames;1;79,26;0;79,26;Pin;MW004
TX000500;2026-02-07;14:50:19;K00671;5042;V;25;k00671@example.com;Dames;1;90,79;0;90,79;Contant;MW001
TX001625;2026-02-07;14:53:51;K00492;4001;V;42;k00492@example.com;Dames;4;419,25;49,08;370,17;Creditcard;MW002
TX000392;2026-02-07;15:07:06;K00707;;;;;Dames;2;172,93;0;172,93;Contant;MW004
TX000965;2026-02-07;15:39:07;K00003;5038;V;24;k00003@example.com;Dames;2;157,74;30,84;126,9;Pin;MW003
TX001747;2026-02-07;16:09:56;K00548;5017;M;49;k00548@example.com;Dames;5;504,12;0;504,12;Pin;MW004
TX000372;2026-02-07;16:44:21;K00001;5042;V;19;k00001@example.com;Dames;2;104,61;0;104,61;Pin;MW002
TX001100;2026-02-07;16:51:10;K00322;5042;V;31;k00322@example.com;Dames;1;55,53;0;55,53;Pin;MW003
TX001633;2026-02-07;17:10:57;K00519;;;;;Schoenen;2;172,09;0;172,09;Pin;MW004
TX001418;2026-02-07;17:46:32;K00375;4001;M;41;k00375@example.com;Schoenen;2;210,17;0;210,17;Pin;MW004
TX002433;2026-02-08;10:13:20;K00613;;;;;Heren;1;44,1;0;44,1;Pin;MW003
TX001292;2026-02-08;10:23:05;K00778;;;;;Heren;5;212,08;0;212,08;Pin;MW004
TX001902;2026-02-08;11:45:10;K00565;5038;V;32;k00565@example.com;Schoenen;3;236,48;0;236,48;Contant;MW002
TX000664;2026-02-08;12:13:28;K00042;5042;V;26;k00042@example.com;Heren;1;47,43;0;47,43;Pin;MW003
TX000852;2026-02-08;12:25:26;K00558;;;;;Heren;1;90,02;0;90,02;Pin;MW002
TX000079;2026-02-08;13:06:46;K00549;;;;;Dames;3;115,02;0;115,02;Pin;MW003
TX000040;2026-02-08;14:26:59;K00461;;;;;Dames;3;174,24;0;174,24;Contant;MW004
TX002063;2026-02-08;14:32:49;K00796;5042;V;51;k00796@example.com;Dames;1;41,23;0;41,23;Pin;MW001
TX000324;2026-02-08;14:39:26;K00241;5042;V;29;k00241@example.com;Dames;3;230,54;0;230,54;Pin;MW004
TX002154;2026-02-08;14:51:47;K00771;;;;;Dames;4;317,89;59,25;258,64;Pin;MW003
TX000285;2026-02-08;15:18:38;K00774;5046;V;52;k00774@example.com;Dames;4;212,3;0;212,3;Contant;MW001
TX002009;2026-02-08;15:53:11;K00791;4001;V;30;k00791@example.com;Heren;5;320,14;0;320,14;Contant;MW001
TX000143;2026-02-08;16:02:58;K00566;5262;M;24;k00566@example.com;Dames;3;135,69;0;135,69;Creditcard;MW004
TX000784;2026-02-08;16:52:43;K00619;;;;;Heren;1;45,65;0;45,65;Creditcard;MW004
TX001755;2026-02-08;17:15:52;K00012;;;;;Dames;5;360,98;0;360,98;Pin;MW003
TX001332;2026-02-08;17:42:58;K00174;;;;;Heren;3;213,72;0;213,72;Pin;MW002
TX001095;2026-02-08;17:58:05;K00162;5042;M;46;k00162@example.com;Dames;1;88,22;0;88,22;Pin;MW003
TX000422;2026-02-09;10:15:03;K00335;5046;M;27;k00335@example.com;Dames;4;162,77;17,85;144,92;Creditcard;MW002
TX001278;2026-02-09;10:30:24;K00328;;;;;Schoenen;4;594,7;0;594,7;Pin;MW002
TX002121;2026-02-09;10:54:32;K00620;4001;M;21;k00620@example.com;Sale;3;106,27;0;106,27;Contant;MW004
TX000986;2026-02-09;10:55:49;K00430;5025;V;50;k00430@example.com;Schoenen;1;133,86;0;133,86;Pin;MW002
TX001765;2026-02-09;11:20:42;K00192;;;;;Sale;2;95,79;0;95,79;Pin;MW002
TX002324;2026-02-09;11:29:00;K00527;;;;;Sale;3;102,51;0;102,51;Creditcard;MW004
TX001611;2026-02-09;11:52:41;K00450;5038;V;38;k00450@example.com;Dames;2;160,59;0;160,59;Creditcard;MW003
TX001702;2026-02-09;12:03:14;K00192;4818;V;22;k00192@example.com;Dames;1;75,74;0;75,74;Pin;MW001
TX000707;2026-02-09;12:19:59;K00101;5038;V;31;k00101@example.com;Heren;2;163,94;0;163,94;Contant;MW003
TX001504;2026-02-09;12:49:30;K00523;;;;;Accessoires;3;144,3;0;144,3;Pin;MW003
TX001062;2026-02-09;13:39:50;K00379;4001;V;42;k00379@example.com;Dames;2;152,06;0;152,06;Creditcard;MW002
TX000574;2026-02-09;14:16:05;K00685;;;;;Accessoires;1;76,49;0;76,49;Creditcard;MW003
TX001501;2026-02-09;15:03:47;K00319;5046;M;23;k00319@example.com;Dames;1;83,48;0;83,48;Pin;MW002
TX001160;2026-02-09;15:09:58;K00203;;;;;Accessoires;4;177,53;0;177,53;Contant;MW003
TX002226;2026-02-09;15:11:56;K00100;;;;;Heren;3;204,13;0;204,13;Pin;MW002
TX002380;2026-02-09;15:12:09;K00661;5014;V;20;k00661@example.com;Schoenen;3;376,39;0;376,39;Pin;MW003
TX001183;2026-02-09;15:20:52;K00152;4001;M;31;k00152@example.com;Schoenen;3;408,45;0;408,45;Pin;MW002
TX000328;2026-02-09;15:26:17;K00310;;;;;Dames;1;64,05;0;64,05;Creditcard;MW003
TX000722;2026-02-09;15:34:28;K00057;;;;;Dames;2;145,85;0;145,85;Pin;MW003
TX002417;2026-02-09;18:41:18;K00295;;;;;Heren;3;173,69;0;173,69;Creditcard;MW003
TX000816;2026-02-09;18:52:57;K00493;;;;;Dames;3;346,7;0;346,7;Pin;MW001
TX001756;2026-02-09;19:14:30;K00145;5014;M;20;k00145@example.com;Dames;5;389,91;41,3;348,61;Pin;MW001
TX000739;2026-02-09;19:33:02;K00645;5042;M;23;k00645@example.com;Dames;3;194,15;11,14;183,01;Creditcard;MW004
TX001395;2026-02-09;19:50:04;K00525;;;;;Schoenen;2;152,67;0;152,67;Creditcard;MW002
TX001855;2026-02-09;19:53:09;K00190;4001;V;49;k00190@example.com;Dames;2;135,6;25,33;110,27;Pin;MW001
TX001316;2026-02-10;10:17:58;K00743;5038;V;42;k00743@example.com;Schoenen;4;289,29;0;289,29;Pin;MW002
TX001277;2026-02-10;10:20:56;K00005;;;;;Heren;4;339,88;0;339,88;Creditcard;MW004
TX000575;2026-02-10;10:39:04;K00168;4001;V;18;k00168@example.com;Dames;1;79,08;0;79,08;Pin;MW002
TX001427;2026-02-10;10:44:01;K00151;5042;V;24;k00151@example.com;Dames;5;379,43;33,87;345,56;Pin;MW002
TX001728;2026-02-10;10:59:11;K00694;5121;M;28;k00694@example.com;Dames;2;161,19;0;161,19;Pin;MW001
TX001200;2026-02-10;11:01:33;K00530;4001;V;26;k00530@example.com;Schoenen;1;66,85;0;66,85;Pin;MW004
TX000649;2026-02-10;11:23:10;K00775;5014;V;39;k00775@example.com;Heren;2;184,81;0;184,81;Contant;MW004
TX000930;2026-02-10;11:33:55;K00332;;;;;Heren;5;531,02;0;531,02;Pin;MW003
TX002409;2026-02-10;11:35:38;K00592;5017;V;31;k00592@example.com;Accessoires;4;95,29;0;95,29;Pin;MW004
TX002400;2026-02-10;11:59:15;K00482;4818;M;31;k00482@example.com;Dames;6;706,47;0;706,47;Creditcard;MW004
TX001780;2026-02-10;13:06:48;K00568;;;;;Dames;2;177,35;0;177,35;Pin;MW002
TX001897;2026-02-10;13:27:33;K00754;;;;;Heren;2;142,13;0;142,13;Pin;MW001
TX000818;2026-02-10;13:44:36;K00521;5038;V;19;k00521@example.com;Accessoires;2;77,67;0;77,67;Creditcard;MW004
TX001650;2026-02-10;14:05:21;K00303;5025;V;41;k00303@example.com;Accessoires;2;97,77;0;97,77;Contant;MW004
TX001132;2026-02-10;14:08:48;K00224;;;;;Accessoires;2;34,52;0;34,52;Pin;MW004
TX000331;2026-02-10;14:13:25;K00551;;;;;Sale;1;48,43;0;48,43;Creditcard;MW001
TX001153;2026-02-10;14:47:56;K00034;;;;;Schoenen;3;213,19;0;213,19;Pin;MW002
TX001706;2026-02-10;15:04:19;K00659;5121;V;30;k00659@example.com;Dames;1;96,77;0;96,77;Pin;MW003
TX002399;2026-02-10;15:08:33;K00021;;;;;Accessoires;3;202,12;39,75;162,37;Pin;MW004
TX002406;2026-02-10;15:38:44;K00151;4001;V;23;k00151@example.com;Dames;3;335,13;0;335,13;Contant;MW001
TX001579;2026-02-10;15:49:03;K00744;5025;V;30;k00744@example.com;Heren;4;436,94;0;436,94;Pin;MW003
TX001604;2026-02-10;15:54:53;K00381;4001;M;21;k00381@example.com;Heren;5;265,92;0;265,92;Pin;MW004
TX000386;2026-02-10;16:05:18;K00077;5042;M;50;k00077@example.com;Dames;2;163,31;0;163,31;Creditcard;MW001
TX002468;2026-02-10;16:33:04;K00503;4001;V;36;k00503@example.com;Accessoires;2;31,57;0;31,57;Pin;MW004
TX002404;2026-02-10;16:35:01;K00330;;;;;Heren;2;184,19;0;184,19;Pin;MW003
TX002136;2026-02-10;16:40:33;K00608;5038;V;41;k00608@example.com;Dames;3;201,39;0;201,39;Pin;MW004
TX000117;2026-02-10;17:03:34;K00564;4001;M;23;k00564@example.com;Accessoires;2;61,61;0;61,61;Pin;MW004
TX002245;2026-02-10;18:26:24;K00452;;;;;Dames;6;594,13;0;594,13;Creditcard;MW001
TX001131;2026-02-10;19:00:41;K00006;;;;;Dames;7;399,47;0;399,47;Pin;MW004
TX001241;2026-02-10;19:45:28;K00765;;;;;Dames;2;170,96;0;170,96;Pin;MW002
TX000767;2026-02-11;10:21:44;K00266;;;;;Dames;3;109,87;0;109,87;Contant;MW002
TX001459;2026-02-11;10:32:21;K00627;4001;M;46;k00627@example.com;Accessoires;4;233,48;0;233,48;Contant;MW001
TX001862;2026-02-11;11:51:09;K00728;5025;M;22;k00728@example.com;Dames;2;95,22;0;95,22;Contant;MW002
TX000380;2026-02-11;12:42:58;K00038;;;;;Dames;5;413,88;0;413,88;Creditcard;MW002
TX001174;2026-02-11;13:06:48;K00230;;;;;Accessoires;5;213,31;0;213,31;Creditcard;MW003
TX001575;2026-02-11;13:44:53;K00496;5042;V;31;k00496@example.com;Dames;2;81,84;0;81,84;Pin;MW004
TX000399;2026-02-11;13:57:13;K00673;;;;;Heren;3;260,84;0;260,84;Creditcard;MW001
TX000295;2026-02-11;14:10:42;K00779;5046;M;38;k00779@example.com;Heren;2;140,84;25,24;115,6;Creditcard;MW002
TX002377;2026-02-11;14:12:23;K00043;5014;V;41;k00043@example.com;Sale;1;32,89;0;32,89;Pin;MW003
TX001028;2026-02-11;14:43:43;K00444;;;;;Heren;3;129,4;0;129,4;Creditcard;MW003
TX002033;2026-02-11;14:44:08;K00053;4001;V;32;k00053@example.com;Dames;3;313,49;0;313,49;Pin;MW002
TX000494;2026-02-11;14:55:02;K00720;;;;;Accessoires;3;215,26;0;215,26;Pin;MW001
TX000741;2026-02-11;15:12:40;K00187;;;;;Schoenen;3;208,53;0;208,53;Pin;MW004
TX000933;2026-02-11;15:29:59;K00661;;;;;Heren;4;359,11;0;359,11;Pin;MW002
TX000777;2026-02-11;15:45:39;K00462;;;;;Dames;2;191,99;0;191,99;Pin;MW002
TX000486;2026-02-11;16:42:15;K00251;5042;M;47;k00251@example.com;Accessoires;1;15,45;0;15,45;Contant;MW004
TX001983;2026-02-11;17:00:38;K00352;;;;;Sale;6;236,19;0;236,19;Creditcard;MW001
TX000877;2026-02-11;17:30:56;K00483;5038;M;42;k00483@example.com;Dames;3;247,26;0;247,26;Pin;MW001
TX001035;2026-02-11;17:54:51;K00489;5014;V;18;k00489@example.com;Dames;3;125,29;0;125,29;Creditcard;MW001
TX001643;2026-02-11;17:57:47;K00587;5038;V;23;k00587@example.com;Dames;3;129,39;13,43;115,96;Contant;MW003
TX001901;2026-02-11;18:03:54;K00775;5038;M;41;k00775@example.com;Accessoires;4;145,86;15,69;130,17;Creditcard;MW002
TX001513;2026-02-11;18:43:39;K00384;4818;M;34;k00384@example.com;Accessoires;2;34,34;0;34,34;Pin;MW002
TX000916;2026-02-11;19:14:27;K00465;;;;;Dames;4;209,76;0;209,76;Pin;MW001
TX001060;2026-02-12;11:13:41;K00325;5038;V;43;k00325@example.com;Dames;3;295,8;0;295,8;Pin;MW002
TX000566;2026-02-12;11:49:00;K00659;;;;;Heren;3;245,89;0;245,89;Contant;MW001
TX000714;2026-02-12;12:36:07;K00468;4001;V;27;k00468@example.com;Dames;3;287,42;0;287,42;Pin;MW003
TX000051;2026-02-12;12:40:31;K00570;5014;V;50;k00570@example.com;Accessoires;3;191,37;0;191,37;Creditcard;MW001
TX001744;2026-02-12;12:50:35;K00449;;;;;Accessoires;2;109,26;14,55;94,71;Creditcard;MW003
TX001138;2026-02-12;12:55:32;K00256;5042;V;32;k00256@example.com;Schoenen;6;710,2;0;710,2;Pin;MW004
TX001519;2026-02-12;12:55:42;K00311;;;;;Dames;4;158,48;0;158,48;Pin;MW001
TX001083;2026-02-12;13:23:40;K00252;;;;;Accessoires;3;111,78;0;111,78;Pin;MW004
TX002238;2026-02-12;14:19:22;K00677;4001;V;32;k00677@example.com;Heren;1;94,61;0;94,61;Creditcard;MW002
TX001576;2026-02-12;14:36:36;K00632;;;;;Dames;4;391,78;0;391,78;Contant;MW003
TX001600;2026-02-12;14:37:58;K00587;5038;V;54;k00587@example.com;Heren;2;133,61;0;133,61;Pin;MW002
TX001307;2026-02-12;15:01:48;K00385;5121;M;19;k00385@example.com;Heren;2;196,22;0;196,22;Creditcard;MW004
TX001130;2026-02-12;15:10:07;K00454;5017;V;50;k00454@example.com;Sale;1;23,16;0;23,16;Pin;MW001
TX000391;2026-02-12;15:34:47;K00471;;;;;Dames;2;138,61;0;138,61;Pin;MW003
TX001458;2026-02-12;15:41:40;K00257;4001;V;25;k00257@example.com;Dames;7;826,3;124,04;702,26;Pin;MW003
TX001678;2026-02-12;16:06:46;K00169;5046;M;38;k00169@example.com;Heren;7;696,28;0;696,28;Pin;MW003
TX000861;2026-02-12;16:45:16;K00037;5017;M;18;k00037@example.com;Dames;2;184,38;0;184,38;Pin;MW004
TX002215;2026-02-12;16:51:45;K00374;;;;;Schoenen;4;430,5;58,07;372,43;Contant;MW001
TX002289;2026-02-12;16:54:49;K00034;5121;M;28;k00034@example.com;Dames;3;235,12;0;235,12;Pin;MW002
TX000644;2026-02-12;17:52:42;K00285;5042;V;18;k00285@example.com;Schoenen;2;256,77;0;256,77;Creditcard;MW002
TX001908;2026-02-12;18:48:40;K00455;;;;;Heren;1;105,28;0;105,28;Pin;MW001
TX001800;2026-02-12;19:02:17;K00730;4001;V;27;k00730@example.com;Heren;6;379,14;0;379,14;Pin;MW002
TX002247;2026-02-12;19:41:50;K00465;;;;;Accessoires;4;218,21;28,45;189,76;Pin;MW003
TX001305;2026-02-13;10:04:14;K00419;;;;;Accessoires;3;159,68;0;159,68;Contant;MW003
TX002114;2026-02-13;10:43:13;K00440;;;;;Dames;1;62,23;0;62,23;Pin;MW002
TX002401;2026-02-13;10:55:34;K00563;4001;V;38;k00563@example.com;Dames;5;253,58;23,84;229,74;Pin;MW003
TX000962;2026-02-13;11:54:27;K00704;;;;;Dames;2;129,26;0;129,26;Pin;MW003
TX001904;2026-02-13;12:11:42;K00099;4001;M;22;k00099@example.com;Accessoires;2;128,97;0;128,97;Pin;MW003
TX002304;2026-02-13;12:40:59;K00754;5042;V;33;k00754@example.com;Accessoires;3;110,05;0;110,05;Pin;MW002
TX000194;2026-02-13;12:42:25;K00783;5017;V;29;k00783@example.com;Accessoires;6;302,35;0;302,35;Creditcard;MW004
TX000666;2026-02-13;12:45:51;K00157;5025;V;28;k00157@example.com;Dames;4;174,19;0;174,19;Creditcard;MW003
TX000338;2026-02-13;13:06:19;K00109;4001;V;23;k00109@example.com;Dames;6;383,59;0;383,59;Pin;MW003
TX000426;2026-02-13;13:08:34;K00100;5014;M;19;k00100@example.com;Dames;3;310,15;0;310,15;Pin;MW003
TX001768;2026-02-13;14:16:12;K00671;;;;;Heren;2;169,55;0;169,55;Creditcard;MW003
TX002429;2026-02-13;14:44:17;K00252;4001;M;70;k00252@example.com;Heren;5;449,65;0;449,65;Contant;MW002
TX001653;2026-02-13;15:11:37;K00134;5025;V;22;k00134@example.com;Heren;2;169,66;0;169,66;Pin;MW001
TX002192;2026-02-13;15:14:04;K00152;5025;V;54;k00152@example.com;Dames;2;205,23;0;205,23;Pin;MW004
TX000358;2026-02-13;15:15:23;K00149;;;;;Dames;5;591,99;0;591,99;Pin;MW004
TX000352;2026-02-13;15:22:42;K00323;4001;V;24;k00323@example.com;Schoenen;5;602,24;0;602,24;Pin;MW001
TX000527;2026-02-13;15:28:46;K00092;;;;;Dames;3;358,11;0;358,11;Contant;MW002
TX000077;2026-02-13;15:32:10;K00216;4001;V;47;k00216@example.com;Heren;2;106,92;0;106,92;Pin;MW002
TX002140;2026-02-13;15:35:44;K00223;;;;;Accessoires;2;147,72;0;147,72;Contant;MW004
TX000173;2026-02-13;15:59:07;K00374;;;;;Accessoires;3;136,69;12;124,69;Pin;MW003
TX000591;2026-02-13;16:04:13;K00556;;;;;Dames;3;225,27;0;225,27;Contant;MW004
TX001694;2026-02-13;16:24:30;K00492;;;;;Accessoires;5;257,17;0;257,17;Pin;MW002
TX000076;2026-02-13;16:39:21;K00776;;;;;Dames;1;45,88;0;45,88;Creditcard;MW002
TX001497;2026-02-13;16:49:43;K00057;5014;V;37;k00057@example.com;Sale;5;135,84;0;135,84;Creditcard;MW002
TX001118;2026-02-14;10:59:04;K00498;5038;V;21;k00498@example.com;Heren;5;394,97;0;394,97;Pin;MW004
TX000665;2026-02-14;11:38:36;K00296;;;;;Heren;2;160,75;0;160,75;Contant;MW004
TX001179;2026-02-14;12:15:49;K00277;5014;V;32;k00277@example.com;Heren;3;197,06;0;197,06;Creditcard;MW001
TX000679;2026-02-14;12:19:36;K00599;;;;;Dames;5;452,77;0;452,77;Contant;MW002
TX000647;2026-02-14;12:21:50;K00216;;;;;Heren;5;459,57;0;459,57;Contant;MW002
TX001420;2026-02-14;12:22:47;K00393;;;;;Dames;2;234,82;0;234,82;Contant;MW002
TX002165;2026-02-14;14:01:59;K00447;;;;;Accessoires;2;116,3;0;116,3;Contant;MW001
TX000124;2026-02-14;14:46:00;K00065;;;;;Heren;2;208,02;0;208,02;Contant;MW001
TX000359;2026-02-14;15:10:42;K00354;4001;V;36;k00354@example.com;Dames;3;307,11;0;307,11;Creditcard;MW001
TX001178;2026-02-14;15:48:13;K00419;;;;;Sale;4;65,77;0;65,77;Contant;MW002
TX000900;2026-02-14;16:16:23;K00038;;;;;Schoenen;3;194,43;0;194,43;Creditcard;MW001
TX000912;2026-02-14;16:40:27;K00200;5014;V;21;k00200@example.com;Dames;3;114,29;0;114,29;Contant;MW004
TX000733;2026-02-14;16:56:01;K00377;4001;M;59;k00377@example.com;Accessoires;4;74,84;0;74,84;Pin;MW002
TX000976;2026-02-15;10:27:16;K00218;;;;;Heren;2;141,53;0;141,53;Creditcard;MW003
TX000902;2026-02-15;11:37:55;K00367;4001;M;30;k00367@example.com;Dames;4;332,55;0;332,55;Pin;MW003
TX001920;2026-02-15;12:52:57;K00073;4001;V;24;k00073@example.com;Dames;2;91,63;0;91,63;Contant;MW002
TX001522;2026-02-15;12:53:09;K00651;;;;;Dames;3;161,05;0;161,05;Creditcard;MW001
TX000462;2026-02-15;13:14:10;K00558;;;;;Heren;4;251,91;0;251,91;Creditcard;MW004
TX000520;2026-02-15;13:45:35;K00314;4001;V;37;k00314@example.com;Accessoires;1;48,36;4;44,36;Pin;MW004
TX001371;2026-02-15;13:48:23;K00284;5038;V;24;k00284@example.com;Heren;3;141,68;0;141,68;Pin;MW004
TX000495;2026-02-15;14:50:25;K00266;5042;V;51;k00266@example.com;Accessoires;4;150,35;0;150,35;Contant;MW004
TX000303;2026-02-15;18:13:21;K00383;;;;;Schoenen;3;260,12;0;260,12;Pin;MW004
TX000829;2026-02-15;19:42:56;K00042;;;;;Dames;4;167,7;0;167,7;Contant;MW004
TX000388;2026-02-16;10:47:18;K00328;;;;;Dames;1;63,34;0;63,34;Pin;MW004
TX001943;2026-02-16;10:47:56;K00770;;;;;Dames;4;193,85;0;193,85;Creditcard;MW002
TX001084;2026-02-16;10:57:17;K00742;5017;V;19;k00742@example.com;Dames;1;86,75;0;86,75;Pin;MW002
TX000756;2026-02-16;10:57:53;K00643;;;;;Accessoires;3;63,63;0;63,63;Pin;MW004
TX002479;2026-02-16;11:13:49;K00006;;;;;Schoenen;3;395,72;0;395,72;Pin;MW004
TX000153;2026-02-16;11:29:00;K00517;;;;;Dames;1;62,75;0;62,75;Creditcard;MW003
TX000823;2026-02-16;12:03:32;K00597;5046;V;55;k00597@example.com;Schoenen;3;261,83;0;261,83;Creditcard;MW003
TX001865;2026-02-16;12:04:39;K00754;;;;;Dames;6;425,17;0;425,17;Pin;MW001
TX000288;2026-02-16;12:05:47;K00108;;;;;Heren;1;107,64;0;107,64;Pin;MW001
TX000413;2026-02-16;12:45:28;K00590;4001;V;38;k00590@example.com;Dames;2;98,38;0;98,38;Pin;MW001
TX000344;2026-02-16;13:04:26;K00668;;;;;Heren;3;302,65;0;302,65;Creditcard;MW002
TX001113;2026-02-16;13:07:28;K00417;;;;;Schoenen;1;131,93;0;131,93;Creditcard;MW002
TX000055;2026-02-16;13:13:50;K00238;5038;V;23;k00238@example.com;Heren;2;212,47;0;212,47;Creditcard;MW003
TX001267;2026-02-16;13:16:02;K00105;;;;;Heren;3;264;0;264;Pin;MW004
TX000819;2026-02-16;13:45:45;K00786;;;;;Heren;2;150,16;0;150,16;Pin;MW004
TX001287;2026-02-16;14:10:22;K00037;4001;V;25;k00037@example.com;Dames;2;114,12;0;114,12;Creditcard;MW002
TX000810;2026-02-16;14:10:49;K00081;5038;V;42;k00081@example.com;Accessoires;2;66,31;0;66,31;Contant;MW001
TX000623;2026-02-16;14:17:52;K00319;;;;;Schoenen;3;184,93;0;184,93;Pin;MW002
TX000498;2026-02-16;14:33:18;K00586;;;;;Dames;1;84;0;84;Pin;MW001
TX001387;2026-02-16;14:48:25;K00182;;;;;Dames;4;456,36;0;456,36;Pin;MW002
TX001876;2026-02-16;15:03:26;K00356;;;;;Schoenen;3;356,91;0;356,91;Pin;MW001
TX000855;2026-02-16;15:29:01;K00654;;;;;Dames;3;260,01;43,21;216,8;Contant;MW003
TX001636;2026-02-16;16:01:00;K00502;5014;V;27;k00502@example.com;Dames;2;132,78;0;132,78;Contant;MW002
TX001325;2026-02-16;16:02:09;K00729;5025;M;70;k00729@example.com;Dames;4;432,82;0;432,82;Pin;MW003
TX002490;2026-02-16;16:31:59;K00464;;;;;Accessoires;3;110,43;0;110,43;Pin;MW002
TX000256;2026-02-16;16:38:49;K00077;;;;;Sale;2;98,58;0;98,58;Contant;MW003
TX000118;2026-02-16;17:00:35;K00645;5121;M;18;k00645@example.com;Dames;2;177,65;0;177,65;Pin;MW001
TX000680;2026-02-16;18:20:04;K00491;;;;;Heren;3;182,99;0;182,99;Pin;MW003
TX000165;2026-02-16;18:55:08;K00233;4001;V;28;k00233@example.com;Dames;3;215,48;0;215,48;Creditcard;MW001
TX002004;2026-02-16;19:00:48;K00517;5046;V;30;k00517@example.com;Sale;2;44,1;0;44,1;Contant;MW002
TX001794;2026-02-17;10:12:57;K00685;5017;V;30;k00685@example.com;Heren;3;209,07;0;209,07;Contant;MW004
TX001370;2026-02-17;10:16:07;K00309;;;;;Dames;1;79,54;0;79,54;Pin;MW004
TX002454;2026-02-17;10:24:13;K00135;;;;;Dames;3;272,01;0;272,01;Pin;MW002
TX001603;2026-02-17;10:27:30;K00079;4001;V;28;k00079@example.com;Schoenen;4;470,93;0;470,93;Creditcard;MW001
TX001354;2026-02-17;10:41:58;K00671;;;;;Heren;3;190,06;10,87;179,19;Pin;MW001
TX002339;2026-02-17;11:10:43;K00781;;;;;Dames;3;242,58;0;242,58;Pin;MW002
TX002478;2026-02-17;11:38:35;K00551;;;;;Accessoires;1;79,42;0;79,42;Pin;MW003
TX000967;2026-02-17;11:44:23;K00467;;;;;Dames;3;183,96;0;183,96;Pin;MW001
TX001969;2026-02-17;12:09:59;K00252;5014;V;39;k00252@example.com;Heren;3;323,26;0;323,26;Creditcard;MW004
TX000802;2026-02-17;12:11:54;K00740;;;;;Heren;3;292,39;0;292,39;Creditcard;MW003
TX002463;2026-02-17;12:28:06;K00554;;;;;Dames;1;53,01;0;53,01;Pin;MW004
TX001686;2026-02-17;12:46:36;K00693;;;;;Dames;2;194,2;0;194,2;Contant;MW001
TX001654;2026-02-17;12:53:22;K00063;;;;;Heren;1;47,89;0;47,89;Pin;MW001
TX002182;2026-02-17;13:35:22;K00389;4001;V;47;k00389@example.com;Accessoires;1;53,51;0;53,51;Creditcard;MW003
TX001442;2026-02-17;13:37:20;K00327;;;;;Dames;5;428,08;0;428,08;Pin;MW004
TX000273;2026-02-17;13:54:34;K00057;5262;M;19;k00057@example.com;Dames;4;175,86;0;175,86;Pin;MW003
TX000828;2026-02-17;13:57:05;K00038;5046;V;26;k00038@example.com;Accessoires;2;151,34;0;151,34;Pin;MW002
TX001624;2026-02-17;14:01:07;K00698;4001;V;42;k00698@example.com;Dames;2;108,47;0;108,47;Pin;MW001
TX001337;2026-02-17;14:47:50;K00021;5014;M;64;k00021@example.com;Dames;1;81,38;0;81,38;Creditcard;MW001
TX001899;2026-02-17;15:02:42;K00106;5042;V;34;k00106@example.com;Dames;5;437,59;0;437,59;Pin;MW002
TX001106;2026-02-17;15:06:09;K00630;;;;;Heren;2;170;26,26;143,74;Pin;MW004
TX000448;2026-02-17;15:14:23;K00669;;;;;Sale;3;61,14;0;61,14;Pin;MW004
TX001223;2026-02-17;17:22:06;K00646;5038;M;33;k00646@example.com;Dames;4;369,16;0;369,16;Pin;MW001
TX002201;2026-02-18;10:00:34;K00685;5042;M;38;k00685@example.com;Dames;7;471,78;0;471,78;Pin;MW004
TX001302;2026-02-18;10:17:12;K00794;5017;M;51;k00794@example.com;Dames;1;91,21;0;91,21;Pin;MW001
TX001389;2026-02-18;10:22:30;K00751;4001;V;31;k00751@example.com;Accessoires;1;46,77;0;46,77;Pin;MW002
TX001027;2026-02-18;10:22:42;K00612;4001;V;31;k00612@example.com;Dames;2;237,36;0;237,36;Pin;MW001
TX001736;2026-02-18;10:35:12;K00073;5038;M;28;k00073@example.com;Schoenen;2;143,67;0;143,67;Pin;MW004
TX000757;2026-02-18;10:50:33;K00098;;;;;Schoenen;3;192,47;0;192,47;Pin;MW002
TX000465;2026-02-18;10:55:22;K00518;4001;M;56;k00518@example.com;Heren;1;66,22;0;66,22;Pin;MW004
TX001093;2026-02-18;11:01:54;K00405;;;;;Heren;4;291;0;291;Contant;MW001
TX002051;2026-02-18;11:05:55;K00745;;;;;Dames;4;415,75;0;415,75;Creditcard;MW004
TX000636;2026-02-18;11:12:29;K00293;;;;;Heren;2;211,33;0;211,33;Contant;MW002
